review_text,prediction,id,metrics,event_timestamp
"{""text"":""I have been driving with Uber for over three months. I have great reviews from passengers who I have dropped off at many locations all around Orlando. I strongly recommend that no one drives with Uber. They are complete rip off. You will spend more money on gas and put so many miles on your car that you don't even make enough to fill your tank back up and on top of that if there's a rude passenger which Uber does not confirm who the passenger is. They will cause damage to your car and once he reported to Uber they will tell you that he sent it off to an insurance adjuster and I did no longer responsible. Any insurance adjuster will tell you that you have to pay $1000 or more to fix your own car. They don't want to take responsibility for anything and when you sign up for Uber it clearly states that they are responsible for damages caused by passengers.""}","[{""label"":""1"",""score"":1.0}]",e11623a9-a73d-4930-a0ee-124d32d0c218,"{""text_length"":864}",2017-01-12T00:00:00.000
"{""text"":""In fact, lately I haven't used any other service because Uber is just so effective and affordable, especially when going out socially, because drinking and driving is not an option.""}","[{""label"":""5"",""score"":1.0}]",e12ec5f7-44bc-411b-9aba-573bbf790cce,"{""text_length"":181}",2017-11-08T00:00:00.000
"{""text"":""Car number plate: GFI4CZKThis may not reflect the whole of UBER, however, as my first and subsequentially last UBER ride, I think its safe to say this driver was enough to turn me against using it ever again. First, he tried to overcharge my us for our luggage (literally 4 shopping bags), despite it fitting with an excess of room, then he refused to take us when we refused to pay the overcharged amount. Rude and horrible experience which reflects poorly on the whole company. Would recommend UBER to start sufficiently interviewing their drivers so we, as customers, do not have to put up with such disgusting manners which utterly ruined my day. It may be amazing in the US but in the UK you are graced with the most shocking drivers who have no concept of customer service. If you use UBER and get this number plate, then save yourself the bother and find another car.""}","[{""label"":""1"",""score"":1.0}]",e1363c37-da2e-4293-983a-3b9d5341cb16,"{""text_length"":874}",2018-09-09T00:00:00.000
"{""text"":""When I put in a request for an Uber driver, one driver responded and called me and said he is not allowed to pick me up at the Westchester county airport and drop me off in Westchester.  He directed me to put in a destination outside of Westchester.  I did not do this as I felt it was a scam and I would be charged a higher amount because the amount of the fare would be calculated based on a further destination.  When I declined his direction I requested an Uber driver again and a different driver told me to do the same as the first.  I declined again feeling it was a scam and took a regular taxi at that point.  Scamming passengers is a horrible way to do business.""}","[{""label"":""1"",""score"":1.0}]",e142a79f-a179-4c68-a6af-46dffad0ce1b,"{""text_length"":672}",2015-12-21T00:00:00.000
"{""text"":""I left my holiday present in the Uber ride and Elaine brought to back to me. Hooray for Uber and Elaine!!!""}","[{""label"":""5"",""score"":1.0}]",e14acd5c-2106-4f94-b627-787aa28953f2,"{""text_length"":106}",2017-03-28T00:00:00.000
"{""text"":""Saw 3 cars on map and none would come not a big enough fair for them. Stranded handy caped passenger.""}","[{""label"":""2"",""score"":1.0}]",e16b350e-31a0-47bc-9a48-5671a35e5dc4,"{""text_length"":101}",2019-03-15T00:00:00.000
"{""text"":""App was great. Driver responded immediately and came on time. Early am. Respected my need to wake up. Quiet ride and easy arrival at airport.""}","[{""label"":""5"",""score"":1.0}]",e19c4d07-08f3-43af-851e-25e0ae5f6d45,"{""text_length"":141}",2018-07-10T00:00:00.000
"{""text"":""Ordered food through UberEats. Driver ran away with food. Uber charges me for the food anyway stating that's their policy. Contacting customer service certifies that there isn't a concept of service, the agents only correspond via email and have kept on sending generic comments without attempting to understand what may have happened. Every correspondence is abruptly closed without any resolution. When I posted a review on the Google play store, the company immediately responds that I can contact them for assistance. When I did that the same circus started again. This is the worst customer service by any standard.""}","[{""label"":""1"",""score"":1.0}]",e1b3159e-4280-45f3-9719-1633faf3fd5e,"{""text_length"":620}",2018-12-28T00:00:00.000
"{""text"":""As a driver I thought Uber was  a great company ,until I was in an accident. That is when you will find out what a lousy company they really are.Because you are  using you own vehicle they suspended my account did absolutely nothing to help me get back on the road or assist me in getting a rental car. Uber non customer service is a real joke they where a useless piece of garbage.They have a 1000 dollar deductibe you have to pay to speed up the process and they tell  you the will go after the other carries insurance company.It will be 20 days before my car is fixed.""}","[{""label"":""1"",""score"":1.0}]",e1e58544-2a97-4dc3-84f2-62dffc55d9a0,"{""text_length"":571}",2018-05-11T00:00:00.000
"{""text"":""Since I don't do any crazy stuff while riding in an Uber car, my experiences have been positive. I see in the news all the time, these people doing stupid stuff while riding in an Uber car. They have no respect for the person using THEIR OWN VEHICLE, to drive them around.""}","[{""label"":""4"",""score"":1.0}]",e21136e2-2e76-4a4b-9bff-618cde191206,"{""text_length"":272}",2018-07-12T00:00:00.000
"{""text"":""Feedback about the booking fee. Recently Uber started to charge a so-called booking fee, claiming that this is to support one of a sudden safety initiatives. What am I getting from your safety initiatives? Just another trick to charge customers more. Would love to see the list of Uber initiates they currently do for passengers. Also, there is no transparency about the fee. It should be added to the estimated cost of a trip before a customer orders rather than in a sneaky way of adding after the fact. Just very frustrating because such a reputable company like Uber make its customer feel like fools.""}","[{""label"":""1"",""score"":1.0}]",e217d204-6651-48f0-97cd-34bf4856de3b,"{""text_length"":605}",2019-05-29T00:00:00.000
"{""text"":""Headed to the airport, Uber asks me to confirm my phone number. I do, and they ask me to enter a 4 digit code that I never receive. I contact customer support via the app (there is no phone number), and they ask for my phone number, a screenshot of my phone number, and my last few trips. They contact me almost 2 hours after submitting these details to ask for these 3 details again. I sent this info again, and they reply with a similar message. I type everything out and take new screenshots of everything, and they once again ask me for my phone number. I finally ask, \""Is there any way I can continue using your app, or do I have to use a competitor going forward?\"" 20 hours passes. No answer. All I want to do is use the app, all of my info is the same, and has never changed.""}","[{""label"":""1"",""score"":1.0}]",e23b8e43-4124-4705-91de-eea8be2aaa3f,"{""text_length"":782}",2018-12-01T00:00:00.000
"{""text"":""I am in a non-profit organization that is financially assisting seniors with no other transportation choices to use Uber via 24-Hour Care home health. Our Friends of Outreach will pay the app fees and the charge for rides for vetted seniors through the non-profit via the city of Irvine. Certain seniors who don't have access to a phone that can connect the apps, and also don't meet the criteria for use of other transportation modes we support financially, are using the service on a trial basis on 12-week contracts. So far so good.""}","[{""label"":""4"",""score"":1.0}]",e2959503-11f1-4110-878a-949a6c835a9d,"{""text_length"":535}",2017-09-23T00:00:00.000
"{""text"":""I drive for Uber in Milwaukee, Wisconsin. I keep my car clean, inside and out, and often receive compliments on cleanliness. Uber drivers cannot be called from a time of more than 15 minutes from the pick up point, unless there is no other driver in the area. I have been called at 16 minutes without surge pricing. Speaking about pricing, in the Milwaukee area, the minimum charge is currently $5.25 (Uber X), of which the driver receives $3.20. The rate is based on $1.20/mile and $0.20/ minute (Uber X). Passengers often call Uber X when they should be calling an XL, but are rarely turned away. This does not give them a right to complain on that part. Customers are given estimates of the cost, as long as they put in the destination, and are notified if it is surging. They are allowed to cancel at any time, even after I arrive, without penalty. Fares can vary based on route taken, construction delays, accidents, and other traffic delays. I  end the trip immediately, as per Uber policy, when I mess up on the route, get stuck in traffic, or if the customer gets upset because of the trip. The customer is my number one priority, and I treat every passenger the way I would want them to treat me. The large part of my ridership is intoxicated college students, and they often get rowdy in my car. It takes alot of patience, which gets trying, to keep professional. If this doesn't sound like a job for you, please, don't apply to drive. I agree that there are problems with Uber, most freqently is due to GPS location with dropped pins. I suggest to manually enter your location of pick up and drop off, and contact your driver as soon as you get a conformation and verify your location. I notify all my passengers, when I arrive, of the address I am at to confirm my location is where they want me. For passengers, if you are expecting an Uber to arrive, please be ready, look for a message, and respond promptly. Drivers are paid per completed trip, not per hour, and do not make money sitting and waiting. Which is why I only wait 5 minutes after I arrive, unless the customer contacts me, responds to my message, or asks me to wait. I often get into a surging area, for pick up, and have to wait for a customer who never shows or cancels after I have been waiting. This is upsetting because I could be out picking up an actual person who needs my service. Drivers do not know where your destination is until he starts the trip, so we cannot decline to take you anywhere until we have already started the trip, after which we are committed to following through because the app does not allow us to cancel a trip in progress. I have never turned away a customer based on destination, nor for them needing my trunk space. I have picked up customers from grocery stores and helped them with their groceries, even carried them inside for them. I have picked up people for the airport and loaded and unloaded their luggage, and wished them a safe trip! In Milwaukee, Uber does not have privileges to pick up at Mitchell International Airport, or at least Uber X's. I often make trips from the downtown area to Waukesha, New Berlin, Greenfield, Grafton, Oak Creek, and Pewaukee. These fares are typically between $13 to $26 on non-surge rates. Those trips are between 15 and 25 minutes one way. My take on these trips average out to about a dollar per mile and Uber takes the rest.""}","[{""label"":""4"",""score"":1.0}]",e2b8d231-094c-42c4-b391-bd05ecec54b3,"{""text_length"":3387}",2015-11-30T00:00:00.000
"{""text"":""App was showing me cab is 5 minutes away. By the time I come down from my building and reach my society gate. The cab was there but drive didn't allow me to seat. He said I have cancelled ur ride. He didn't even call me before canceling it. It was quite rude. Never expected such kind of experience with uber.""}","[{""label"":""1"",""score"":1.0}]",e2ba1fb1-762a-472a-b9b5-722e683fd16c,"{""text_length"":309}",2017-04-19T00:00:00.000
"{""text"":""It's August 2nd here in Dallas Texas and it is raining very hard. I called for an Uber ride to go to an ortho appointment that I have at Parkland Hospital. I was involved in horrific accident in January and my leg was nearly severed and it was saved from being amputated. I've been in a wheelchair for months today was my first to leave the house without a wheelchair or a walker to go to an appointment. It was pouring rain and the driver pulled up.""}","[{""label"":""1"",""score"":1.0}]",e2c1df4a-2607-4e40-ad5f-b63e45f7a260,"{""text_length"":450}",2017-08-02T00:00:00.000
"{""text"":""I've had a really great experience with Uber as a customer. I've been lucky to have had professional, timely, and friendly drivers who easily put me at ease, and got me to my destination safely, and in a timely manner.""}","[{""label"":""5"",""score"":1.0}]",e2df1cde-763f-4914-88ff-d16080ece4cf,"{""text_length"":218}",2019-03-10T00:00:00.000
"{""text"":""Undisclosed charges and fees - This company does not offer support to its driver partners. They adjust fare payments without giving the driver notice and close http links to access driver support and withhold account information. I haven't received full payment for service rendered and can not reach a live person or received a chat response to resolve it.""}","[{""label"":""1"",""score"":1.0}]",e2ea83af-47e6-4923-8dbc-c4b9e4d08eed,"{""text_length"":357}",2017-02-14T00:00:00.000
"{""text"":""I decided to take Uber to the Airport instead of hiring a service the day before (savings $25). I know my rating with Uber is 5 stars (I asked every driver I'd ever ran into)._x000D_After waiting for 12' to arrive, the first Uber driver that accepted my request came to 3 blocks of my building and cancelled. The second one also cancelled after a few minutes and so did a third one. Now I was out of time so I called a Taxi cab company and hired a regular cab. No more Uber to the Aiport at LAX for me._x000D_I read other postings and what happens seems to be that the driver do not make enough money and they also work for other services like Lift. They accept a fare and if before they pick you up a better fare appears on the other service, they cancel the pick up and there you are, back to square one._x000D_Again, if it is important to be on time, no Uber for me..""}","[{""label"":""2"",""score"":1.0}]",e2ff416d-7553-4325-a3b6-a6eb087ee930,"{""text_length"":870}",2016-01-04T00:00:00.000
"{""text"":""I set up an Uber account in June 2018 for a trip scheduled to Seattle. I used the train system instead of Uber, however, someone had used my account several times in foreign countries and edited my personal account. I've tried several times to reach someone to cancel/refund my account but keep get redirected to use the â€œhelpâ€ link within my account. I'm unable to communicate through the help link because the person whose edited my account has access to it! It's crazy. I've sent a message through â€œGet Human Servicesâ€ for Uber to contact me immediately and provided my cell last week - still no follow-up. Uber has no customer services value and clearly shows it. I'm appalled at their lack of services that get so much national exposure/marketing. All I want is to have safety of my personal information and stop others from using it. Be aware of your potential risks before signing up.""}","[{""label"":""1"",""score"":1.0}]",e3182b46-6a99-4441-b0cc-3a154428589c,"{""text_length"":899}",2018-12-19T00:00:00.000
"{""text"":""Saturday, May 5th late morning, I used Uber for a 20 minute drive from my home to a high school where my chorus was performing a concert. I have used Uber a number of times in the past with positive results. I carried only a light suit bag with me. No food or drinks. I agreed to the $17 fare and was delivered without any delays. Later in the day, my email showed a double charge...two $17 charges at exactly the same time...an honest error, I thought. The next morning they emailed to notify they were correcting my charge to add an $80 cleaning fee! I am disputing this, but the truth is the driver was creating extra charges. I didn't spill or do anything to his vehicle, nor did he advise me of adding a cleaning fee. He complained endlessly during the trip of his late car payment. I won't use Uber again since this is a nearly impossible dispute. They apparently accept the drivers word with no proof.""}","[{""label"":""1"",""score"":1.0}]",e3190344-463d-4b95-b28f-0ec7ff89a890,"{""text_length"":908}",2018-05-08T00:00:00.000
"{""text"":""Charged me 13$ To get dropped off at airport Could not speak English dropped me off in a parking lot across from airport !! Took uber home from airport got charged 50.73.  It's impossible to contact someon there. And it was my second mom English speaking cabbie. Who's car stunk like yellow cabs. Cabbies.   Frustrated.""}","[{""label"":""1"",""score"":1.0}]",e3226bbf-f55e-434f-bb9a-bba435ea88cb,"{""text_length"":319}",2016-02-25T00:00:00.000
"{""text"":""First of all, this company is a total fraud, they tell their drivers they make 20 an hour which is total lie, you makeless than minimum wage, you have to also factor fuel costs, wear and tear of youof car and a lot of oil changes, bottom line is this company isn't worth the trouble, please don't sign up for Uber, you only be their for few months and then deactivate you and stuck paying car payments and no job. As a passenger it's great until your credit card is abused, take a cab it's safer on you and your credit card""}","[{""label"":""1"",""score"":1.0}]",e34bd124-e449-4151-ac07-0a1022f612e9,"{""text_length"":523}",2015-06-09T00:00:00.000
"{""text"":""The Uber drivers that we used were OK. One was creepy and the other two ladies were nice. The one thing they all had in common, they were SLOW. They drive way below the speed limit and I felt like I was never going to get to my destination.""}","[{""label"":""3"",""score"":1.0}]",e3526726-108c-48b3-a272-bf02b56a6080,"{""text_length"":240}",2017-09-04T00:00:00.000
"{""text"":""Uber first tried to charge me for 2 incorrect rides that I did not take. When I disputed with my credit card company- Wells Fargo - they ONLY removed the rides I did not take. Uber is stating I did not pay for the 2 rides I did take. I sent proof of screen shots from wells fargo site and even spoke to wells 2 times where they say I did pay and it was not retracted. You cannot call Uber and speak to someone. They just keep replying back that I did not pay. I cannot even book another ride.""}","[{""label"":""1"",""score"":1.0}]",e383749c-a289-4a10-8dd5-6781add061c5,"{""text_length"":492}",2017-05-30T00:00:00.000
"{""text"":""I suppose my 1st; emotional review was rejected by this site because it was anonymous. Too bad because people say all truths with 1st story. So because they decided to support Uber and not post my real-life experiences, hear it a filtered narrative. I work for Uber but before I worked for Uber I was a passenger. Uber - Passenger: Uber is pre-installed on ALL androids because some politician was paid and lobbyist got this approved. This is probably why this company gets away with so much **. Uber is a technology and is run from Philippines or India with some fake headquarters in California. I called the California attorney general to issue complaints â€“ THAT HOW I FOUND OUT.""}","[{""label"":""1"",""score"":1.0}]",e391548f-aeaf-49b9-b408-d0fdcc515aaf,"{""text_length"":683}",2019-04-27T00:00:00.000
"{""text"":""It is quite obvious that the majority of the reviews here are being submitted by Lyft/SideCar associates and cab drivers. There are many tip-offs that support this fact. The reviews with the improper grammar, choppy sentences, and misspellings (even with spellcheck) are mostly cab driver reviews or reviews entered on behalf of them. The more sophisticated and technical reviews that describe the theories, methods, and inner workings of Uber and Uber technology are obviously Lyft or Sidecar associates. Hey, nice try though. If I had not been driving for Uber and using Uber personally for more than a year I may have fell for your BS reviews and stories myself. I'm not saying all of these reviews are bogus, but I would say that 70 to 80 percent of these reviews are. Geez...who complains about rates that they agree to before hand? I don't see anyone writing positive reviews about the 93 cents a mile fares or riding in nice, clean vehicles that don't wreak of cigarette smoke! Get a life Lyft and cabbies...and welcome to the 21st century!""}","[{""label"":""5"",""score"":1.0}]",e399648a-1ed6-4755-8ad5-2b7100011a32,"{""text_length"":1047}",2016-01-10T00:00:00.000
"{""text"":""I take Uber to work at least 4 times a week - yesterday I get a driver, Steven, who was a complete ** and claimed he didn't know the Philly and was at the mercy of his GPS. As shown by the map, he clearly is a dishonest driver and a danger to passengers and other drivers. After such a horrible experience and not to mention being late for work, I will never take Uber again.""}","[{""label"":""1"",""score"":1.0}]",e3cc9cca-7f74-4dab-b8d9-fcc579302f0f,"{""text_length"":375}",2016-10-27T00:00:00.000
"{""text"":""I have been working for Uber as a driver for several months now and have never had a problem with them until now. About 2 weeks ago while on my shift I picked up 2 really intoxicated females. One proceeded to sit in the front passenger seat. While on route to drop them off at their destination the front passenger refused to put on her seat belt and was very obnoxious. She finally fastened her seat belt, then said she felt like throwing up. In the process she tries to yank my glove compartment open and kept messing with it to the point that she broke it, after breaking my glove compartment she vomited all over the inside and outside of my vehicle.""}","[{""label"":""1"",""score"":1.0}]",e3ddad83-c728-41c3-8cb4-e951a8d839e7,"{""text_length"":654}",2016-08-12T00:00:00.000
"{""text"":""All the convenience of a taxi at half the price. They are there in minutes rather than the unknown taxi ETA. They are always friendly. The cars are usually clean and smell good. I don't ever use taxis anymore. You can schedule a day and time to be picked up too. And that's very nice.""}","[{""label"":""5"",""score"":1.0}]",e3f5310d-7c4a-4547-94c7-0f1cda3c9a9b,"{""text_length"":284}",2018-07-20T00:00:00.000
"{""text"":""I have been a loyal customer of Uber. I cannot even get a hold of anyone. The drivers have been great. However their charging system is unprofessional and unreliable. I am going to have to report lost or stolen due to them. They do surcharges which flash so fast you don't even get a chance to see their charges. They also start charging you for rides that you do not even take or had even requested or even authorized. This is how they get your money and scam you. I wouldn't trust Uber unless it is a once in awhile type of thing, because when you are a continuous customer they drain your account and if you don't watch it closely you could be overdrawn with many fees. Luckily I watch mine. I am going to have to go to Lyft. Hopefully they are better.""}","[{""label"":""1"",""score"":1.0}]",e47b8bfe-dd53-4cca-9f86-6ee9e4e0d2ef,"{""text_length"":755}",2017-03-16T00:00:00.000
"{""text"":""Overpriced for going small distances, treats employees awful, let's underage children order rides. Find better service they just f$#@ people all day""}","[{""label"":""1"",""score"":1.0}]",e496b672-34d2-4905-8954-9bdf824ccce3,"{""text_length"":148}",2017-03-07T00:00:00.000
"{""text"":""Try to contact anybody on Uber either by phone or the internet. These idiots that run Uber do not realize that they can also go under. Nobody is too big to fail. I can do without Uber. They can go to hell.""}","[{""label"":""1"",""score"":1.0}]",e4b5ceab-d838-426a-b6ff-95f9e739c06d,"{""text_length"":205}",2018-04-06T00:00:00.000
"{""text"":""I had driven to KCVG to leave a rental car. Having used Uber oh let say a half dozen time in my life. I charge up my phone that had gone dead. Now at the Avis rental car return the system informed me to drive over to the terminal. This is after the Avis agent informs me \""Oh yes. Uber picks up here.\"" I follow the instructions Uber gave. I take the shuttle to terminal and do not summon ride until at pickup site. Here is the hurtful thing... Now I could be wrong. While I am looking at the drive from Lyft I get this call from the Uber driver... \""I am outside...\"" the way the exchange starts.""}","[{""label"":""1"",""score"":1.0}]",e4b9aa76-c6e0-4e00-a69e-bb9a7eecccec,"{""text_length"":593}",2017-10-29T00:00:00.000
"{""text"":""Uber drivers need to retake their driving test because they can't can't drive. You guys get confused with directions too much. Uberpool rips off customers to make the most bang for there buck. I was literally late for work cuz we had to pick up some bozo in the opposite direction. And UberEats some B!@#$ ate my apple pie I ordered. Im not gonna go into details about that tho! Boycott Uber""}","[{""label"":""1"",""score"":1.0}]",e4d37008-a4b6-41f4-b2b4-18a631846a44,"{""text_length"":391}",2017-12-07T00:00:00.000
"{""text"":""Do not use Uber!!! I used Uber almost every day for the past 6 months and this past Friday I was charged $58 for a $8 ride!! The driver reported that I spilled something in her backseat. Upon me entering the car I told the driver that there was a little spill and she replied \""It's ok I have napkins upfront\"". There wasn't a letter or email to inform me that an additional $50 was being extracted from my account. I am a student and that money was for my senior dues, smh. Thanks Uber!!! STAY AWAY FROM UBER. USE LYFT THEY ARE MORE AFFORDABLE THAN UBER AND YOU FREE RIDES!!! If you do use Uber keep track of your account so they don't rob you like they robbed me.""}","[{""label"":""1"",""score"":1.0}]",e4e704d3-2e79-4e0d-b8dd-265638154f73,"{""text_length"":663}",2016-03-07T00:00:00.000
"{""text"":""Unable to sign in to app. Able to sign in to website, but cannot update any information. Cannot add credit card or payment option. Cannot find a way to use their advance ride scheduling. Contacted support, which was absolutely useless. They did not address my issues at all. NUTS!!!""}","[{""label"":""1"",""score"":1.0}]",e50f3a62-c579-457e-b926-6ee72dbcf0eb,"{""text_length"":282}",2019-01-07T00:00:00.000
"{""text"":""I requested a ride to a medical office that was 0.9 miles from where Uber picked me up. After driving a few miles I questioned if this was correct. I'm not familiar with the area and didn't know exactly where I had to be. The driver pulled into a parking lot and checked her gps and said her Uber app was incorrect. After going 8 or 9 miles I was dropped off at my destination and instructed to contact Uber for a credit. I never tried to change my destination and she always had the exact address. I was charged $20.25 for a ride that should have been 0.9 miles from where I was picked up. After several emails back and forth I am now being charged $15.67 because my ride wasn't timed properly! This is supposed to reflect my proper pick up and destination! If the driver makes a mistake or can't use equipment properly customers shouldn't have to pay for it!""}","[{""label"":""1"",""score"":1.0}]",e54ebd39-ec78-4d3b-9d97-26a682069e11,"{""text_length"":860}",2017-06-27T00:00:00.000
"{""text"":""I've been an Uber driver for over two years and despite my one star rating there are a lot of things I love about driving for Uber, and none of them have to do with the actual company. The things I like for instance meeting new people and seeing new sites have to do with industry itself and the fact that most people are generally nice. ""}","[{""label"":""1"",""score"":1.0}]",e5603a4a-6310-40b6-9c2a-798e801edc7b,"{""text_length"":338}",2018-11-16T00:00:00.000
"{""text"":""Was traveling home late one night, saw an extremely drunk girl on bart. She was stumbling around and said she was going to drive home. I said I would pay for her Uber to make sure she got home safely so she didn't kill anyone, then got whacked with a $150 charge. Apparently she got sick. I understand the policy, but really? So the message is, don't be a good Samaritan. Let people drive home drunk and kill themselves and others.""}","[{""label"":""1"",""score"":1.0}]",e5769031-321d-40bb-9978-a0624a57230e,"{""text_length"":431}",2016-11-27T00:00:00.000
"{""text"":""I have had a few great experiences and a couple of bad experiences. Worst experience was being picked up in an emergency situation when I needed to get to the hospital to visit someone. I was in a hurry and we were already on the highway when I realized the driver reeked of alcohol and was completely intoxicated, weaving in and out of lanes and could not keep the car between the lanes. The second time with Uber that was bad was when the driver made a couple of stops along the way taking me to my destination. These stops were in a shady part of town and I was scared to death.""}","[{""label"":""4"",""score"":1.0}]",e583bcae-fe45-4567-b31c-f633ca1a47cb,"{""text_length"":581}",2019-03-18T00:00:00.000
"{""text"":""Uber failed me as a customer! I was scammed out of a cleaning fee when the driver submitted a fraudulent claim against me. Uber says they have measures in place to catch false and fraudulent claims. That turned out to be a big fat lie! They never ONCE researched the validity of the picture submitted. Instead, I was accused and told \""no response needed\"" at every turn. ""}","[{""label"":""1"",""score"":1.0}]",e59c4777-17e2-4282-9c84-ac55a5c86616,"{""text_length"":370}",2018-01-17T00:00:00.000
"{""text"":""Uber is $#*! and crooked !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!""}","[{""label"":""1"",""score"":1.0}]",e5ce6a32-d5cb-40ac-90bd-9f5e04d53ffb,"{""text_length"":110}",2017-07-06T00:00:00.000
"{""text"":""I signed up today because I may need a driver on a weekend. Well when I activated the app on my phone a driver showed up and kept honking the horn. I told him I didn't request a car or service yet. 3 hours later another driver showed up and told me rudely that he was going to charge me regardless. And I showed him my phone and it stated that I didn't click anything. So I deleted the app and will not sign up. If charged I will sue this company for their stupidity.""}","[{""label"":""2"",""score"":1.0}]",e605fbbf-8ede-42c1-912e-fdb7b014c163,"{""text_length"":467}",2016-04-23T00:00:00.000
"{""text"":""DONT USE UBER. USE CABIFY, EASY TAXI_x000D_GET OUT OF ARGENTINA - GO AWAY UBER - YOUR SERVICE IS NEVER NEEDED AGAIN. _x000D_A few months ago I had a driver who was driving and talking on his cell. I had a year old baby and was stunned that he did that. I contacted Uber customer service..... they dont have customer service. I still had to pay the driver and they didnt FINE him a FEE!!! A month ago my husband, my 2 year old and I were trying to get the the hospital. My son was sick as a dog with a flu, it was raining cats and dogs so we ordered an Uber. The uber driver decided to pick us up 2 blocks away from our house. When my husband explained we had a kid sick, its raining so no please come to our location.... the driver was utterly belligerent, rude, nasty so we cancelled our trip. We got charged a cancellation fee. We have ordered drivers on a regular basis from our house to a train station and without fail almost ALL UBER DRIVERS cancel our rides so we end up waiting an extra 10 - 15 minutes for a replacement. My son has been late to school over and over again because of these Uber drivers. Uber will not give me a refund for the cancellation. I have had many friends use Uber and all have cancelled their accounts due to the lack of service, lack of morals, lack of respect.""}","[{""label"":""1"",""score"":1.0}]",e64fb4e5-6cd6-4cf4-b130-20344e59d7c9,"{""text_length"":1296}",2019-09-03T00:00:00.000
"{""text"":""I requested a ride from my residence to Publix grocery store, $8.48 and $5 tip. When finished shopping, I found my phone was not in my pocket. Upon exiting, the driver was outside with my phone. I had dropped it in her car and she returned it. I was very grateful. Return home was $7.15 and $5 tip (a different driver). Checked my bank account when I got home, was charged total of $48.84. Registered concern in the app. There is no customer service phone number. I was sent a message that I was charged $15 for returning my phone. Still a discrepancy. I replied and my concerned was totally dismissed. Message said complaint was resolved. Terrible service. No more Uber for me.""}","[{""label"":""1"",""score"":1.0}]",e663b41f-7bbf-4757-bf1e-2416c9c5a728,"{""text_length"":678}",2017-10-19T00:00:00.000
"{""text"":""They are not giving there service in Kanpur ...  #The 11th Biggest city...  Very very poor ....Why is it if they take money out of your account for the Uber rides that they have to take additional money which they say it's an authorization hold but they do not put it back for at least eight days and this is money that I cannot access and another thing if you have an Uber gift card they still want to put monies from the ride from your checking account on hold when it is confirmed that they will get paid by the Uber gift card ...I just Uber Cabs .....""}","[{""label"":""1"",""score"":1.0}]",e667febe-45b7-4017-a9b8-82e2413b3a28,"{""text_length"":555}",2017-02-24T00:00:00.000
"{""text"":""Usually I travel to DFW airport daily for my job. Yesterday I rented Uber just as I do everyday. My driver was Glorelys. I am deliberately writing this review in order to educate consumers and since Uber has monopoly is U.S. and they feel nobody or no review can harm their reputation. This, Glorelys was new immigrant from Venezuela. I just don't want to discriminate, but because of my experience I asked her when did she moved to U.S.? She didn't know a single word of English. She was talking in Spanish with me and authorities at the airport. Though I was guiding her on right path, she didn't heed my advice since she didn't understand English. She roamed around airport for 1 hour and Uber charged me $12 more than usual charge. I was late for my job. Instead of giving me refund, it charged more for driver's fault. ""}","[{""label"":""1"",""score"":1.0}]",e67869ae-9c37-4009-9700-5c5c1630707d,"{""text_length"":824}",2018-10-16T00:00:00.000
"{""text"":""I am Active Duty Army. I tried to apply to be a driver for Uber. They will not accept my valid drivers license. My license has an expectation date of 00/00/0000 because under Tennessee law it does not expire until I exit the service. Uber's automated email system kept telling me that it was expired. When I emailed the help line, I got an email back saying this:_x000D_\""we understand that you had a question about requesting an exception to our requirement for a valid State driver's license. I'm afraid that we are currently unable to allow exceptions to this requirement. We know that Active Duty Service Members may relocate frequently. While many local regulations recognize this, these terms do not necessarily apply beyond personal driving.\""_x000D_There is nothing wrong with my license, I am not asking for an exemption. My license is valid. _x000D_On top of that I had to jump through hoops to get my account reset because when I drunkenly set it up the first time I put in the wrong email._x000D_So I am beyond fed up with this company. I'm moving to Lyft!""}","[{""label"":""1"",""score"":1.0}]",e6c79168-4e98-487b-8f20-48460c89762e,"{""text_length"":1066}",2017-01-15T00:00:00.000
"{""text"":""The service was convenient (just a phone call and they came to our location). The drivers were always on time, courteous, and helpful. Their fee was usually less than the commercial cab fares and the vehicles were all clean and efficient.""}","[{""label"":""4"",""score"":1.0}]",e6d559b3-1ee3-479a-9422-ba90fe630906,"{""text_length"":238}",2017-09-24T00:00:00.000
"{""text"":""In Las Vegas airport Uber pickup area... The Uber guy told me he was my ride but that was not true. He had another person he was picking up, when they arrived they were too big for us all to be in car. So he made me take my luggage from his trunk and call another Uber. He was Never my driver but I didn't know that. (They all looked alike.) I wish I had his name.""}","[{""label"":""3"",""score"":1.0}]",e72b9fa6-8391-40e4-8311-5ed0ac92eeb0,"{""text_length"":364}",2018-07-18T00:00:00.000
"{""text"":""My Uber account was hacked and someone swiped $475 from my bank account. They used the Uber cash for UberEats and some rides. I contacted Uber and they agreed that since my bank card had been canceled that they would give me Uber cash credit, which I agreed to because I knew I would eventually use it. They only refunded me $225 and ignored my repeated attempts to explain that that wasn't the complete refund. After days of trying to resolve the issue, they closed my account entirely. Their \""cut\"" and \""paste\"" responses make no sense and now they're ignoring me entirely.""}","[{""label"":""1"",""score"":1.0}]",e74f16d1-8e76-4d9e-acd5-cc02f12cea66,"{""text_length"":573}",2019-04-15T00:00:00.000
